Id	Folio	Evento	Periodo	Minutos	Vuelta	Segundos	Etapa	Bin1	Bin2	Bin3	Bin4	Bin5	Bin6	Rc1	Rc2	Rc3	Rc4	Rc5	Rc6	Calificacion	Seccion	Resultado	Inicio	Salida	Termino
4477	432126	comipems-15	1516	39	20	57	7	1111011101	1110111110	0111010111	1111010011	1111111110	1000010110	@1 am@2 is@3 are@4 Is@5 Is@6Are@7 an@8 a@9 any@10 isn	@11 am not @12aren@13 Who@14 Which@15When@16 are@17 is@18 are@19 my@20 her	@21 Our@22 parents@23sister@24is it@25 Is it@26 There is@27 Is there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teach@37 doing@38 does not take@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50 visited	@51 Are ... going to take@52 the most attractive@53 prettiest @54 as quiet @55 taller@56 have been @57 didn@58 have traveled@59 yet@60 any	71.19	B	Pre-Intermedio	2015-07-30 06:11:28	2015-07-30 06:30:43	S
4478	319034	comipems-15	1516	30	0	60	0	-	-	-	-	-	-	0	0	0	0	0	0	-	-	-	2015-07-30 06:10:00	2015-07-30 06:10:00	N
4479	462024	comipems-15	1516	30	0	60	0	-	-	-	-	-	-	0	0	0	0	0	0	-	-	-	2015-07-30 06:10:08	2015-07-30 06:10:08	N
4480	335291	comipems-15	1516	37	22	46	7	1111110110	1111011111	0111001110	1010000010	0011110100	0000011100	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 a@9 an@10 not	@11 am not @12aren@13 Who@14 What@15 Where@16 are@17 is@18 are@19 my@20 his	@21 Her@22 parents@23sister@24is it@25 Is it@26 Is@27 Are there@28 go@29 dance@30 to like	@31 don@32 isn@33 doesn@34 Are@35 Does...play@36 do...teach@37 doing@38 does not take@39 are...doing@40 didn	@41 Is@42 was@43 ate@44 wrote@45 didn@46 didn@47 can@48did@49is...going@50 visited	@51 Did ... take@52 most attractive@53 more pretty @54 quiet enough@55 taller than@56 have been @57 hasn@58 have traveled@59 never@60 any	55.93	B	Pre-Intermedio	2015-07-30 06:36:19	2015-07-30 06:56:34	S
4481	440638	comipems-15	1516	25	34	11	7	1011101110	1001110111	0110100100	1100011001	0000000110	0100000000	@1 am@2 am@3 are@4 Is@5 Are@6Is@7 an@8 a@9 an@10 not	@11 am not @12not be@13 When@14 What@15When@16 are@17 am@18 are@19 my@20 his	@21 Its@22 parents@23sister@24is@25 It@26 They are@27 There are@28 go@29 dancing@30 like	@31 don@32 doesn@33 don@34 Are@35 Do...plays@36 does...teach@37 am doing@38 not take@39 did...do@40 weren	@41 Is@42 are@43 eating@44 can write@45 can@46 don@47 can@48did@49did....go@50 visit	@51 Did ... take@52 more attractive@53 as pretty@54 so quiet that@55 as tall@56 can be@57 didn@58 will travel@59 after@60 any	42.37	A+	Básico	2015-07-30 06:16:03	2015-07-30 06:47:17	S
4482	455934	comipems-15	1516	38	21	20	7	1111110111	1100111101	0110010111	1001100010	1111000001	1100001000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 a@9 an@10 isn	@11 am not @12aren@13 What@14 Who@15When@16 are@17 is@18 are@19 your@20 his	@21 Our@22 parents@23sister@24is@25 Is it@26 There is@27 Is there@28 go@29 dance@30 likes	@31 don@32 not@33 isn@34 Do@35 Do...play@36 does...teaches@37 do@38 does not take@39 are...doing@40 don	@41 Was@42 were@43 ate@44 wrote@45 won@46 won@47 won@48are@49is...going@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettiest @54 so quiet that@55 as tall@56 will be@57 hasn@58 traveled@59 since@60 any	55.93	A+	Básico	2015-07-30 06:16:46	2015-07-30 06:36:10	S
4483	431086	comipems-15	1516	47	12	13	7	1111101101	1011011111	0101100111	1101011110	1111100101	1001000000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 a@10 isn	@11 am not @12isn@13 Who@14 What@15 How@16 are@17 is@18 are@19 my@20 his	@21 Her@22 parents@23 daughter@24is it@25 It@26 Is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 don@34 Do@35 Does...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 didn@46 don@47 can@48did@49does....go@50are going to visit	@51 Are ... going to take@52 most attractive@53 more pretty @54 as quiet as@55 taller than@56 will be@57 didn@58 traveled@59 never@60 any	62.71	B	Pre-Intermedio	2015-07-30 06:15:45	2015-07-30 06:28:17	S
4484	326657	comipems-15	1516	34	25	36	7	1110010011	1111111110	0111101000	1011011100	0000100000	0000000000	@1 am@2 is@3 are@4 Am@5 Is@6Are@7 a@8 one@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Her@22 parents@23sister@24is it@25 It@26 They are@27 Are there@28 going@29 dancing@30 to like	@31 don@32 isn@33 doesn@34 Do@35 Does...play@36 does...teach@37 am doing@38 is not taking@39 will...doing@40 wasn	@41 Did@42 are@43 eating@44 are writing@45 didn@46 can@47 don@48are@49does....go@50 visited	@51 Did ... take@52 most attractive@53 more pretty @54 so quiet that@55 taller@56 can be@57 didn@58 are traveling@59 never@60 nothing	44.07	A+	Básico	2015-07-30 06:19:39	2015-07-30 06:42:18	S
4485	346268	comipems-15	1516	56	3	58	7	1111111111	1101011110	1111111010	1101111010	0010000001	0000000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 What@14 What@15 Where@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 going@29 dance@30 to like	@31 don@32 doesn@33 isn@34 Do@35 Do...play@36 does...teach@37 am doing@38 not taking@39 are...doing@40 don	@41 Were@42 was@43 ate@44 write@45 can@46 can@47 don@48are@49is...going@50are going to visit	@51 Do ... like taking@52 most attractive@53 more pretty @54 quiet enough@55 as tall@56 will be@57 doesn@58 will travel@59 after@60 any	55.93	B	Pre-Intermedio	2015-07-30 06:21:22	2015-07-30 07:20:05	S
4486	476118	comipems-15	1516	47	12	32	7	1111111111	0101111111	1111110111	1111111111	1111111011	1101111011	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 are not @12aren@13 What@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48do@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet as@55 tallest@56 have been @57 hasn@58 will travel@59 yet@60 no	89.83	B+	Pre-Intermedio	2015-07-30 06:18:18	2015-07-30 06:29:40	S
4487	484401	comipems-15	1516	55	4	60	7	1110010100	1010101110	1110110000	1001011001	0001000000	0000100000	@1 am@2 is@3 are@4 Be@5 Be@6Are@7 a@8 a@9 a@10 aren	@11 am not @12not be@13 Who@14 Who@15When@16 is@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is@25 It@26 There is@27 There are@28 going@29 dancing@30 to like	@31 don@32 don@33 don@34 Do@35 Does...plays@36 does...teach@37 am doing@38 not take@39 do...do@40 weren	@41 Were@42 are@43 eating@44 wrote@45 don@46 don@47 don@48are@49do....go@50 visited	@51 Are ... going taking@52 the most attractive@53 more pretty @54 so quiet that@55 tallest@56 can be@57 doesn@58 traveled@59 after@60 none 	37.29	A	Introductorio	2015-07-30 06:21:11	2015-07-30 07:26:11	S
4488	435533	comipems-15	1516	49	10	34	7	1011011001	1001111111	1111100011	0010000010	1011001101	0110100010	@1 am@2are@3 are@4 Is@5 Is@6Are@7 an@8 one@9 a@10 isn	@11 am not @12not be@13 What@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 Is@27 Is there@28 going@29 dance@30 likes	@31 not@32 isn@33 doesn@34 Does@35 Does...plays@36 do...teach@37 doing@38 not taking@39 are...doing@40 wasn	@41 Was@42 was@43 ate@44 wrote@45 can@46 can@47 didn@48did@49does....go@50are going to visit	@51 Do ... like taking@52 more attractive@53 prettier @54 quiet enough@55 tallest@56 will be@57 didn@58 traveled@59 yet@60 any	54.24	A	Introductorio	2015-07-30 07:15:53	2015-07-30 07:24:56	S
4489	397772	comipems-15	1516	36	23	37	7	1011101010	1101010001	0111100010	1100000010	1000000001	1100000100	@1 am@2 be@3 are@4 Is@5 Are@6 Be@7 an@8 an@9 an@10 not	@11 am not @12aren@13 Where@14 What@15 Where@16 are@17 be@18 is@19 his@20 his	@21 Its@22 parents@23sister@24is it@25 It@26 There are@27 There are@28 to go@29 dance@30 like	@31 don@32 doesn@33 don@34 Are@35 Does...plays@36 do...teach@37 doing@38 not take@39 are...doing@40 don	@41 Was@42 was@43 eats@44 write@45 can@46 can@47 can@48are@49is...going@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 as tall@56 will be@57 doesn@58 have traveled@59 never@60 nothing	38.98	A+	Básico	2015-07-30 06:22:55	2015-07-30 06:44:32	S
4490	430613	comipems-15	1516	59	0	12	7	1110101110	1011111110	0010110110	0101111011	1000000000	0000001000	@1 am@2 is@3 are@4 Am@5 Are@6Am@7 an@8 a@9 an@10 not	@11 am not @12isn@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 my	@21 Her@22 children@23sister@24is@25 It@26 There is@27 There are@28 go@29 dance@30 like	@31 not@32 doesn@33 not@34 Do@35 Do...play@36 does...teach@37 am doing@38 not take@39 are...doing@40 weren	@41 Was@42 are@43 eating@44 are writing@45 can@46 can@47 don@48are@49do....go@50 visit	@51 Are ... going taking@52 most attractive@53 prettiest @54 quiet enough@55 taller@56 are@57 hasn@58 are traveling@59 after@60 any	47.46	A+	Básico	2015-07-30 06:26:35	2015-07-30 07:02:57	S
4491	340530	comipems-15	1516	58	1	45	7	1110101111	1101011110	1110110000	0001001100	1011010111	0100100000	@1 am@2 is@3 are@4 Be@5 Are@6 Be@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 When@14 What@15 How@16 are@17 is@18 are@19 my@20 my	@21 Their@22 parents@23sister@24it@25 It@26 There is@27 Is there@28 going@29 dances@30 	@31 not@32 don@33 isn@34 Do@35 Do...plays@36 does...teaches@37 am doing@38 is not taking@39 will...doing@40 wasn	@41 Was@42 was@43 ate@44 wrote@45 can@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going taking@52 more attractive@53 more pretty @54 as quiet @55 tallest@56 will be@57 didn@58 traveled@59 never@60 nothing	52.54	A+	Básico	2015-07-30 06:25:30	2015-07-30 07:27:47	S
4492	370002	comipems-15	1516	41	18	46	7	1111111111	1111011110	1111011001	1000100110	0000100010	1110000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15 Where@16 are@17 is@18 are@19 my@20 my	@21 Their@22 parents@23sister@24is it@25 Is it@26 There is@27 Are there@28 going@29 dancing@30 likes	@31 don@32 not@33 not@34 Are@35 Do...play@36 do...teach@37 doing@38 is not taking@39 are...doing@40 wasn	@41 Were@42 are@43 eat@44 write@45 didn@46 don@47 can@48are@49did....go@50 visiting	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet @55 as tall@56 are@57 didn@58 are traveling@59 never@60 nothing	55.93	B	Pre-Intermedio	2015-07-30 06:23:36	2015-07-30 06:40:59	S
4493	431480	comipems-15	1516	42	17	35	7	1110111101	1011011110	1111100011	1111110010	0010000010	0000000000	@1 am@2 is@3 are@4 Be@5 Are@6Are@7 an@8 a@9 any@10 isn	@11 am not @12not be@13 Who@14 What@15 How@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 They are@27 There are@28 going@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 can do@38 not take@39 are...doing@40 wasn	@41 Were@42 are@43 ate@44 are writing@45 won@46 won@47 can@48does@49did....go@50 visited	@51 Did ... take@52 the most attractive@53 as pretty@54 so quiet that@55 taller than@56 will be@57 didn@58 traveled@59 never@60 nothing	50.85	B	Pre-Intermedio	2015-07-30 06:27:17	2015-07-30 06:44:58	S
4494	477551	comipems-15	1516	41	18	3	7	1110101101	1111110101	1111111111	0001111110	1011000101	1110010010	@1 am@2 is@3 are@4 Are@5 Are@6Is@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 are@18 are@19 your@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 not@32 don@33 don@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 was@43 ate@44 wrote@45 won@46 don@47 don@48did@49does....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 quiet enough@55 taller@56 have been @57 doesn@58 traveled@59 yet@60 any	67.8	B	Pre-Intermedio	2015-07-30 06:28:35	2015-07-30 06:44:43	S
4495	430113	comipems-15	1516	45	14	42	7	1111111111	1111111110	1111110111	1111111111	1111110111	1100111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 nothing	89.83	B+	Pre-Intermedio	2015-07-30 06:25:59	2015-07-30 06:39:20	S
4496	390030	comipems-15	1516	50	9	40	7	1111111101	1111110111	1111110111	1111000010	1011111110	1011110010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 are@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teaches@37 doing@38 does not take@39 are...doing@40 wasn	@41 Was@42 was@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50 visited	@51 Are ... going to take@52 most attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 doesn@58 are traveling@59 yet@60 any	76.27	B	Pre-Intermedio	2015-07-30 06:26:20	2015-07-30 06:36:42	S
4497	422418	comipems-15	1516	42	17	2	7	0111000101	1100100111	1110010111	0110110001	1100000000	0110000010	@1 be@2 is@3 are@4 Is@5 Is@6Is@7 a@8 a@9 a@10 isn	@11 am not @12aren@13 When@14 Who@15When@16 is@17 are@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is@25 Is it@26 There is@27 Is there@28 go@29 dance@30 likes	@31 am not@32 doesn@33 doesn@34 Are@35 Do...play@36 does...teach@37 do@38 does not take@39 will...doing@40 weren	@41 Was@42 were@43 eating@44 write@45 can@46 can@47 can@48are@49do....go@50 visit	@51 Did ... take@52 more attractive@53 prettier @54 so quiet that@55 taller@56 are@57 isn@58 traveled@59 yet@60 any	47.46	A	Introductorio	2015-07-30 06:30:33	2015-07-30 07:25:38	S
4498	405429	comipems-15	1516	35	24	58	7	1110111111	0000111001	1111111110	1111110001	0000000000	1101000000	@1 am@2 is@3 are@4 Be@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 not@12not be@13 What@14 Who@15When@16 are@17 is@18 is@19 your@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 to like	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 doing@38 does not take@39 do...do@40 weren	@41 Were@42 was@43 eating@44 are writing@45 can@46 can@47 don@48do@49does....go@50 visited	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet as@55 as tall@56 will be@57 doesn@58 traveled@59 never@60 any	52.54	B	Pre-Intermedio	2015-07-30 06:32:26	2015-07-30 06:52:54	S
4499	359922	comipems-15	1516	46	13	11	7	0100101000	1001011010	0100110110	1000110001	0000000000	1000010000	@1 are@2 is@3 is@4 Am@5 Are@6Is@7 an@8 one@9 and@10 not	@11 am not @12not@13 What@14 What@15 What@16 are@17 is@18 is@19 my@20 my	@21 Her@22 parents@23 daughter@24is@25 It@26 There is@27 Is@28 go@29 dance@30 like	@31 don@32 don@33 isn@34 Are@35 Do...play@36 does...teach@37 doing@38 not taking@39 did...do@40 weren	@41 Is@42 are@43 eat@44 can write@45 can@46 don@47 can@48are@49does....go@50 visit	@51 Are ... going to take@52 the most attractive@53 more pretty @54 as quiet @55 as tall@56 have been @57 doesn@58 are traveling@59 after@60 nothing	32.2	A	Introductorio	2015-07-30 06:29:54	2015-07-30 06:41:56	S
4500	316336	comipems-15	1516	38	21	30	7	1110111111	1011111110	1011100101	0011111110	1011000101	0010010100	@1 am@2 is@3 are@4 Are@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12not be@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 children@23sister@24is it@25 It@26 Is@27 There are@28 go@29 dancing@30 likes	@31 am not@32 isn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 don	@41 Was@42 are@43 ate@44 wrote@45 can@46 won@47 can@48did@49does....go@50are going to visit	@51 Did ... take@52 most attractive@53 prettier @54 quiet enough@55 taller@56 have been @57 isn@58 have traveled@59 never@60 any	62.71	B	Pre-Intermedio	2015-07-30 06:32:05	2015-07-30 06:50:28	S
4501	460077	comipems-15	1516	50	9	27	7	1111111101	1111111110	1111111111	1111011111	1111100111	1101111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 don@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	88.14	B+	Pre-Intermedio	2015-07-30 06:29:52	2015-07-30 06:38:24	S
4502	474662	comipems-15	1516	48	11	23	7	1111101100	1000001010	0111001110	1011010010	0010001000	1100000000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 a@10 aren	@11 am not @12isn@13 When@14 Which@15 Where@16 is@17 is@18 is@19 my@20 my	@21 Her@22 parents@23sister@24is it@25 Is it@26 They are@27 Are there@28 go@29 dance@30 like	@31 don@32 not@33 doesn@34 Do@35 Does...play@36 does...teach@37 do@38 not taking@39 are...doing@40 don	@41 Is@42 are@43 ate@44 write@45 don@46 don@47 didn@48are@49is...going@50 visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 quiet enough@55 taller@56 will be@57 didn@58 will travel@59 after@60 any	40.68	A+	Básico	2015-07-30 06:30:25	2015-07-30 06:40:06	S
4503	430246	comipems-15	1516	41	18	56	7	1111111111	1111111111	1111010101	1011001110	1000000000	1100110000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 Is@26 There is@27 There are@28 go@29 dances@30 likes	@31 don@32 don@33 doesn@34 Do@35 Does...play@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 are@43 eat@44 are writing@45 don@46 don@47 can@48do@49do....go@50 visit	@51 Are ... going to take@52 more attractive@53 prettiest @54 so quiet that@55 tallest@56 have been @57 isn@58 will travel@59 never@60 any	62.71	B	Pre-Intermedio	2015-07-30 06:30:22	2015-07-30 06:47:19	S
4504	342067	comipems-15	1516	40	19	25	7	1110101100	1101001110	0110010000	0000001000	0000010001	0000100000	@1 am@2 is@3 are@4 Be@5 Are@6Am@7 an@8 a@9 any@10 not	@11 am not @12aren@13 What@14 What@15 Where@16 be@17 is@18 are@19 my@20 its	@21 Our@22 parents@23sister@24it@25 Is it@26 There is@27 Is there@28 going@29 dancing@30 to like	@31 am not@32 don@33 not@34 Are@35 Does...play@36 do....teaches@37 am doing@38 not taking@39 did...do@40 didn	@41 Is@42 are@43 eats@44 can write@45 can@46 didn@47 can@48are@49is...going@50are going to visit	@51 Do ... like taking@52 the most attractive@53 more pretty @54 as quiet @55 tallest@56 are@57 doesn@58 will travel@59 after@60 any	30.51	A+	Básico	2015-07-30 06:34:35	2015-07-30 06:50:52	S
4505	487315	comipems-15	1516	32	27	33	7	1111101101	1000001010	0110110000	0001111100	1111010000	1001010100	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 any@10 isn	@11 am not @12isn@13 What@14 Which@15 What@16 is@17 is@18 is@19 my@20 her	@21 Her@22 parents@23sister@24it@25 It@26 There is@27 There are@28 to go@29 to dance@30 to like	@31 am not@32 isn@33 isn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 do...do@40 didn	@41 Was@42 were@43 ate@44 wrote@45 don@46 didn@47 don@48are@49is...going@50 visited	@51 Are ... going to take@52 the most attractive@53 more pretty @54 as quiet as@55 taller than@56 have been @57 doesn@58 have traveled@59 never@60 any	47.46	A+	Básico	2015-07-30 06:33:55	2015-07-30 07:00:42	S
4506	470761	comipems-15	1516	47	12	51	7	1110000000	1000011010	1110110100	0001001010	0000000001	0100000000	@1 am@2 is@3 are@4 Be@5 Is@6Is@7 a@8 one@9 a@10 not be	@11 am not @12not@13 What@14 Who@15 What@16 are@17 is@18 is@19 my@20 her	@21 Their@22 parents@23sister@24it@25 It@26 There is@27 There are@28 go@29 dancing@30 to like	@31 am not@32 not@33 not@34 Do@35 Does...play@36 do...teach@37 am doing@38 does not take@39 are...doing@40 wasn	@41 Were@42 are@43 eat@44 are writing@45 don@46 can@47 can@48do@49do....go@50are going to visit	@51 Did ... take@52 more attractive@53 more pretty @54 as quiet @55 as tall@56 can be@57 doesn@58 will travel@59 after@60 any	28.81	A	Introductorio	2015-07-30 06:33:34	2015-07-30 06:44:05	S
